"","...1","...2","file_id","date","newspaper_name","newspaper_city","newspaper_state","URL","sn","year","month","day","edition","news_address","has_article_highlights","last_modified","num_annotations","flag_irrelevant","flag_bad_layout","flag_other","last_modified_by","last_modified_by_name","newspaper_state_clean"
"46570",46570,46570,68826,1900-11-30,"The Coalville times","Coalville","Uta","https://articleextractor.org/pages//68826/uuml_james_ver01/sn85058217/1900/11/30/ed-1/seq-10/0?user_id=6","sn85058217",1900,"11","30","ed-1","Coalville,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46571",46571,46571,68827,1901-10-04,"The Coalville times","Coalville","Uta","https://articleextractor.org/pages//68827/uuml_kirilenko_ver01/sn85058217/1901/10/04/ed-1/seq-2/0?user_id=6","sn85058217",1901,"10","04","ed-1","Coalville,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46572",46572,46572,68828,1919-10-21,"The Ogden standard","Ogden City","Uta 1913-1920","https://articleextractor.org/pages//68828/uuml_julich_ver01/sn85058396/1919/10/21/ed-1/seq-6/0?user_id=6","sn85058396",1919,"10","21","ed-1","Ogden City,  Uta 1913-1920",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46573",46573,46573,68829,1901-08-23,"The Coalville times","Coalville","Uta","https://articleextractor.org/pages//68829/uuml_kirilenko_ver01/sn85058217/1901/08/23/ed-1/seq-2/0?user_id=6","sn85058217",1901,"08","23","ed-1","Coalville,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46574",46574,46574,68830,1918-04-23,"The Ogden standard","Ogden City","Uta 1913-1920","https://articleextractor.org/pages//68830/uuml_julich_ver01/sn85058396/1918/04/23/ed-1/seq-14/0?user_id=6","sn85058396",1918,"04","23","ed-1","Ogden City,  Uta 1913-1920",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46575",46575,46575,68831,1902-08-22,"The Coalville times","Coalville","Uta","https://articleextractor.org/pages//68831/uuml_kirilenko_ver01/sn85058217/1902/08/22/ed-1/seq-3/0?user_id=6","sn85058217",1902,"08","22","ed-1","Coalville,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46576",46576,46576,68832,1902-05-30,"The Coalville times","Coalville","Uta","https://articleextractor.org/pages//68832/uuml_kirilenko_ver01/sn85058217/1902/05/30/ed-1/seq-3/0?user_id=6","sn85058217",1902,"05","30","ed-1","Coalville,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46577",46577,46577,68833,1903-05-01,"The Coalville times","Coalville","Uta","https://articleextractor.org/pages//68833/uuml_kirilenko_ver01/sn85058217/1903/05/01/ed-1/seq-2/0?user_id=6","sn85058217",1903,"05","01","ed-1","Coalville,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46578",46578,46578,68834,1903-05-22,"The Coalville times","Coalville","Uta","https://articleextractor.org/pages//68834/uuml_kirilenko_ver01/sn85058217/1903/05/22/ed-1/seq-2/0?user_id=6","sn85058217",1903,"05","22","ed-1","Coalville,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46579",46579,46579,68835,1903-07-03,"The Coalville times","Coalville","Uta","https://articleextractor.org/pages//68835/uuml_kirilenko_ver01/sn85058217/1903/07/03/ed-1/seq-2/0?user_id=6","sn85058217",1903,"07","03","ed-1","Coalville,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46580",46580,46580,68841,1903-10-16,"The Coalville times","Coalville","Uta","https://articleextractor.org/pages//68841/uuml_kirilenko_ver01/sn85058217/1903/10/16/ed-1/seq-2/0?user_id=6","sn85058217",1903,"10","16","ed-1","Coalville,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46581",46581,46581,68842,1903-07-24,"The Coalville times","Coalville","Uta","https://articleextractor.org/pages//68842/uuml_kirilenko_ver01/sn85058217/1903/07/24/ed-1/seq-2/0?user_id=6","sn85058217",1903,"07","24","ed-1","Coalville,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46582",46582,46582,68843,1903-07-10,"The Coalville times","Coalville","Uta","https://articleextractor.org/pages//68843/uuml_kirilenko_ver01/sn85058217/1903/07/10/ed-1/seq-2/0?user_id=6","sn85058217",1903,"07","10","ed-1","Coalville,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46583",46583,46583,68844,1910-04-01,"The Coalville times","Coalville","Uta","https://articleextractor.org/pages//68844/uuml_kirilenko_ver01/sn85058217/1910/04/01/ed-1/seq-2/0?user_id=6","sn85058217",1910,"04","01","ed-1","Coalville,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46584",46584,46584,68845,1903-02-06,"The Coalville times","Coalville","Uta","https://articleextractor.org/pages//68845/uuml_kirilenko_ver01/sn85058217/1903/02/06/ed-1/seq-4/0?user_id=6","sn85058217",1903,"02","06","ed-1","Coalville,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46585",46585,46585,68846,1886-02-09,"Salt Lake evening Democrat","Salt Lake City",NA,"https://articleextractor.org/pages//68846/uuml_kirilenko_ver01/sn85058117/1886/02/09/ed-1/seq-1/0?user_id=6","sn85058117",1886,"02","09","ed-1","Salt Lake City,",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,NA
"46586",46586,46586,68847,1886-03-22,"Salt Lake evening Democrat","Salt Lake City",NA,"https://articleextractor.org/pages//68847/uuml_kirilenko_ver01/sn85058117/1886/03/22/ed-1/seq-2/0?user_id=6","sn85058117",1886,"03","22","ed-1","Salt Lake City,",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,NA
"46587",46587,46587,68848,1911-04-14,"The Coalville times","Coalville","Uta","https://articleextractor.org/pages//68848/uuml_kirilenko_ver01/sn85058217/1911/04/14/ed-1/seq-6/0?user_id=6","sn85058217",1911,"04","14","ed-1","Coalville,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46588",46588,46588,68849,1912-01-26,"The Coalville times","Coalville","Uta","https://articleextractor.org/pages//68849/uuml_kirilenko_ver01/sn85058217/1912/01/26/ed-1/seq-2/0?user_id=6","sn85058217",1912,"01","26","ed-1","Coalville,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46589",46589,46589,68850,1910-12-02,"The Coalville times","Coalville","Uta","https://articleextractor.org/pages//68850/uuml_kirilenko_ver01/sn85058217/1910/12/02/ed-1/seq-2/0?user_id=6","sn85058217",1910,"12","02","ed-1","Coalville,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46590",46590,46590,68851,1891-07-22,"The Dispatch","Provo City","Uta","https://articleextractor.org/pages//68851/uuml_kirilenko_ver01/sn86091037/1891/07/22/ed-1/seq-3/0?user_id=6","sn86091037",1891,"07","22","ed-1","Provo City,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46591",46591,46591,68852,1911-05-26,"The Coalville times","Coalville","Uta","https://articleextractor.org/pages//68852/uuml_kirilenko_ver01/sn85058217/1911/05/26/ed-1/seq-2/0?user_id=6","sn85058217",1911,"05","26","ed-1","Coalville,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46592",46592,46592,68853,1895-05-21,"The Evening dispatch","Provo","City, Ut","https://articleextractor.org/pages//68853/uuml_kirilenko_ver01/sn86091038/1895/05/21/ed-1/seq-2/0?user_id=6","sn86091038",1895,"05","21","ed-1","Provo,  City, Ut",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46593",46593,46593,68854,1903-07-24,"The Coalville times","Coalville","Uta","https://articleextractor.org/pages//68854/uuml_kirilenko_ver01/sn85058217/1903/07/24/ed-1/seq-3/0?user_id=6","sn85058217",1903,"07","24","ed-1","Coalville,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46594",46594,46594,68855,1911-12-08,"The Coalville times","Coalville","Uta","https://articleextractor.org/pages//68855/uuml_kirilenko_ver01/sn85058217/1911/12/08/ed-1/seq-2/0?user_id=6","sn85058217",1911,"12","08","ed-1","Coalville,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46595",46595,46595,68856,1910-06-03,"The Coalville times","Coalville","Uta","https://articleextractor.org/pages//68856/uuml_kirilenko_ver01/sn85058217/1910/06/03/ed-1/seq-6/0?user_id=6","sn85058217",1910,"06","03","ed-1","Coalville,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46596",46596,46596,68857,1895-06-01,"The Evening dispatch","Provo","City, Ut","https://articleextractor.org/pages//68857/uuml_kirilenko_ver01/sn86091038/1895/06/01/ed-1/seq-1/0?user_id=6","sn86091038",1895,"06","01","ed-1","Provo,  City, Ut",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46597",46597,46597,68858,1902-09-06,NA,NA,NA,"https://articleextractor.org/pages//68858/uuml_kirilenko_ver01/sn93062856/1902/09/06/ed-1/seq-4/0?user_id=6","sn93062856",1902,"09","06","ed-1","NA, NA",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,NA
"46598",46598,46598,68859,1895-05-20,"The Evening dispatch","Provo","City, Ut","https://articleextractor.org/pages//68859/uuml_kirilenko_ver01/sn86091038/1895/05/20/ed-1/seq-1/0?user_id=6","sn86091038",1895,"05","20","ed-1","Provo,  City, Ut",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46599",46599,46599,68860,1911-02-17,"The Coalville times","Coalville","Uta","https://articleextractor.org/pages//68860/uuml_kirilenko_ver01/sn85058217/1911/02/17/ed-1/seq-2/0?user_id=6","sn85058217",1911,"02","17","ed-1","Coalville,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46600",46600,46600,68864,1901-11-23,NA,NA,NA,"https://articleextractor.org/pages//68864/uuml_kirilenko_ver01/sn93062856/1901/11/23/ed-1/seq-6/0?user_id=6","sn93062856",1901,"11","23","ed-1","NA, NA",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,NA
"46601",46601,46601,68865,1901-11-09,NA,NA,NA,"https://articleextractor.org/pages//68865/uuml_kirilenko_ver01/sn93062856/1901/11/09/ed-1/seq-4/0?user_id=6","sn93062856",1901,"11","09","ed-1","NA, NA",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,NA
"46602",46602,46602,68866,1904-03-05,NA,NA,NA,"https://articleextractor.org/pages//68866/uuml_kirilenko_ver01/sn93062856/1904/03/05/ed-1/seq-5/0?user_id=6","sn93062856",1904,"03","05","ed-1","NA, NA",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,NA
"46603",46603,46603,68867,1901-10-19,NA,NA,NA,"https://articleextractor.org/pages//68867/uuml_kirilenko_ver01/sn93062856/1901/10/19/ed-1/seq-4/0?user_id=6","sn93062856",1901,"10","19","ed-1","NA, NA",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,NA
"46604",46604,46604,68868,1905-02-18,NA,NA,NA,"https://articleextractor.org/pages//68868/uuml_kirilenko_ver01/sn93062856/1905/02/18/ed-1/seq-2/0?user_id=6","sn93062856",1905,"02","18","ed-1","NA, NA",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,NA
"46605",46605,46605,68869,1905-10-21,NA,NA,NA,"https://articleextractor.org/pages//68869/uuml_kirilenko_ver01/sn93062856/1905/10/21/ed-1/seq-4/0?user_id=6","sn93062856",1905,"10","21","ed-1","NA, NA",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,NA
"46606",46606,46606,68870,1905-10-28,NA,NA,NA,"https://articleextractor.org/pages//68870/uuml_kirilenko_ver01/sn93062856/1905/10/28/ed-1/seq-1/0?user_id=6","sn93062856",1905,"10","28","ed-1","NA, NA",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,NA
"46607",46607,46607,68871,1908-09-05,NA,NA,NA,"https://articleextractor.org/pages//68871/uuml_kirilenko_ver01/sn93062856/1908/09/05/ed-1/seq-4/0?user_id=6","sn93062856",1908,"09","05","ed-1","NA, NA",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,NA
"46608",46608,46608,68873,1920-02-16,"The Ogden standard","Ogden City","Uta 1913-1920","https://articleextractor.org/pages//68873/uuml_julich_ver01/sn85058396/1920/02/16/ed-1/seq-9/0?user_id=6","sn85058396",1920,"02","16","ed-1","Ogden City,  Uta 1913-1920",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46609",46609,46609,68874,1904-04-30,NA,NA,NA,"https://articleextractor.org/pages//68874/uuml_kirilenko_ver01/sn93062856/1904/04/30/ed-1/seq-1/0?user_id=6","sn93062856",1904,"04","30","ed-1","NA, NA",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,NA
"46610",46610,46610,68875,1902-12-06,NA,NA,NA,"https://articleextractor.org/pages//68875/uuml_kirilenko_ver01/sn93062856/1902/12/06/ed-1/seq-4/0?user_id=6","sn93062856",1902,"12","06","ed-1","NA, NA",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,NA
"46611",46611,46611,68876,1904-09-03,NA,NA,NA,"https://articleextractor.org/pages//68876/uuml_kirilenko_ver01/sn93062856/1904/09/03/ed-1/seq-4/0?user_id=6","sn93062856",1904,"09","03","ed-1","NA, NA",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,NA
"46612",46612,46612,68877,1903-05-16,NA,NA,NA,"https://articleextractor.org/pages//68877/uuml_kirilenko_ver01/sn93062856/1903/05/16/ed-1/seq-11/0?user_id=6","sn93062856",1903,"05","16","ed-1","NA, NA",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,NA
"46613",46613,46613,68878,1920-11-03,"The Ogden standard-examiner","Ogden","Uta","https://articleextractor.org/pages//68878/uuml_kloeden_ver01/sn85058393/1920/11/03/ed-1/seq-7/0?user_id=6","sn85058393",1920,"11","03","ed-1","Ogden,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46614",46614,46614,68879,1905-11-04,NA,NA,NA,"https://articleextractor.org/pages//68879/uuml_kirilenko_ver01/sn93062856/1905/11/04/ed-1/seq-1/0?user_id=6","sn93062856",1905,"11","04","ed-1","NA, NA",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,NA
"46615",46615,46615,68881,1920-12-03,"The Ogden standard-examiner","Ogden","Uta","https://articleextractor.org/pages//68881/uuml_kloeden_ver01/sn85058393/1920/12/03/ed-1/seq-12/0?user_id=6","sn85058393",1920,"12","03","ed-1","Ogden,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46616",46616,46616,68883,1920-07-29,"The Ogden standard-examiner","Ogden","Uta","https://articleextractor.org/pages//68883/uuml_kloeden_ver01/sn85058393/1920/07/29/ed-1/seq-1/0?user_id=6","sn85058393",1920,"07","29","ed-1","Ogden,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46617",46617,46617,68885,1920-12-14,"The Ogden standard-examiner","Ogden","Uta","https://articleextractor.org/pages//68885/uuml_kloeden_ver01/sn85058393/1920/12/14/ed-1/seq-18/0?user_id=6","sn85058393",1920,"12","14","ed-1","Ogden,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46618",46618,46618,68886,1920-09-16,"The Ogden standard-examiner","Ogden","Uta","https://articleextractor.org/pages//68886/uuml_kloeden_ver01/sn85058393/1920/09/16/ed-1/seq-4/0?user_id=6","sn85058393",1920,"09","16","ed-1","Ogden,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46619",46619,46619,68887,1920-07-20,"The Ogden standard-examiner","Ogden","Uta","https://articleextractor.org/pages//68887/uuml_kloeden_ver01/sn85058393/1920/07/20/ed-1/seq-2/0?user_id=6","sn85058393",1920,"07","20","ed-1","Ogden,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46620",46620,46620,68888,1920-12-10,"The Ogden standard-examiner","Ogden","Uta","https://articleextractor.org/pages//68888/uuml_kloeden_ver01/sn85058393/1920/12/10/ed-1/seq-1/0?user_id=6","sn85058393",1920,"12","10","ed-1","Ogden,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46621",46621,46621,68889,1920-12-27,"The Ogden standard-examiner","Ogden","Uta","https://articleextractor.org/pages//68889/uuml_kloeden_ver01/sn85058393/1920/12/27/ed-1/seq-8/0?user_id=6","sn85058393",1920,"12","27","ed-1","Ogden,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46622",46622,46622,68890,1920-12-23,"The Ogden standard-examiner","Ogden","Uta","https://articleextractor.org/pages//68890/uuml_kloeden_ver01/sn85058393/1920/12/23/ed-1/seq-1/0?user_id=6","sn85058393",1920,"12","23","ed-1","Ogden,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46623",46623,46623,68891,1920-12-06,"The Ogden standard-examiner","Ogden","Uta","https://articleextractor.org/pages//68891/uuml_kloeden_ver01/sn85058393/1920/12/06/ed-1/seq-9/0?user_id=6","sn85058393",1920,"12","06","ed-1","Ogden,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46624",46624,46624,68892,1891-03-28,"The Dispatch","Provo City","Uta","https://articleextractor.org/pages//68892/uuml_kirilenko_ver01/sn86091037/1891/03/28/ed-1/seq-1/0?user_id=6","sn86091037",1891,"03","28","ed-1","Provo City,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46625",46625,46625,68893,1922-01-25,"The Ogden standard-examiner","Ogden","Uta","https://articleextractor.org/pages//68893/uuml_kloeden_ver01/sn85058393/1922/01/25/ed-1/seq-2/0?user_id=6","sn85058393",1922,"01","25","ed-1","Ogden,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46626",46626,46626,68894,1922-01-11,"The Ogden standard-examiner","Ogden","Uta","https://articleextractor.org/pages//68894/uuml_kloeden_ver01/sn85058393/1922/01/11/ed-1/seq-1/0?user_id=6","sn85058393",1922,"01","11","ed-1","Ogden,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46627",46627,46627,68895,1921-01-20,"The Ogden standard-examiner","Ogden","Uta","https://articleextractor.org/pages//68895/uuml_kloeden_ver01/sn85058393/1921/01/20/ed-1/seq-1/0?user_id=6","sn85058393",1921,"01","20","ed-1","Ogden,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46628",46628,46628,68896,1922-06-21,"The Ogden standard-examiner","Ogden","Uta","https://articleextractor.org/pages//68896/uuml_kloeden_ver01/sn85058393/1922/06/21/ed-1/seq-3/0?user_id=6","sn85058393",1922,"06","21","ed-1","Ogden,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46629",46629,46629,68897,1922-08-01,"The Ogden standard-examiner","Ogden","Uta","https://articleextractor.org/pages//68897/uuml_kloeden_ver01/sn85058393/1922/08/01/ed-1/seq-1/0?user_id=6","sn85058393",1922,"08","01","ed-1","Ogden,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
"46630",46630,46630,68898,1922-12-13,"The Ogden standard-examiner","Ogden","Uta","https://articleextractor.org/pages//68898/uuml_kloeden_ver01/sn85058393/1922/12/13/ed-1/seq-2/0?user_id=6","sn85058393",1922,"12","13","ed-1","Ogden,  Uta",NA,2023-09-02 00:25:25,0,0,0,0,NA,NA,"UT"
